Altersgruppe, Meldedatum, difference, trend, value
35-59, 2020-06-01, -0.5, -0.007, 4
35-59, 2020-06-02, -0.8, -0.0111, 3.5
35-59, 2020-06-03, -1.2, -0.0174, 3
35-59, 2020-06-04, -1.1, -0.0156, 2.9
35-59, 2020-06-05, -1.2, -0.0182, 2.8
35-59, 2020-06-06, -1.2, -0.0182, 2.8
35-59, 2020-06-07, -1.4, -0.02, 2.7
35-59, 2020-06-08, -1.3, -0.0184, 2.7
35-59, 2020-06-09, -0.6, -0.0086, 3
35-59, 2020-06-10, 0.1, 0.0021, 3.1
35-59, 2020-06-11, 0.3, 0.0044, 3.1
35-59, 2020-06-12, , 0.0001, 2.8
35-59, 2020-06-13, -0.1, -0.0014, 2.7
35-59, 2020-06-14, , -0.0004, 2.7
35-59, 2020-06-15, , -0.0005, 2.7
35-59, 2020-06-16, -0.3, -0.0038, 2.7
35-59, 2020-06-17, -0.3, -0.0041, 2.9
35-59, 2020-06-18, 0.5, 0.0078, 3.6
35-59, 2020-06-19, 1.5, 0.0255, 4.4
35-59, 2020-06-20, 2.8, 0.0457, 5.4
35-59, 2020-06-21, 3.3, 0.0543, 5.9
35-59, 2020-06-22, 3.4, 0.056, 6.1
35-59, 2020-06-23, 3.7, 0.0612, 6.4
35-59, 2020-06-24, 3.7, 0.0609, 6.5
35-59, 2020-06-25, 2.3, 0.0378, 5.9
35-59, 2020-06-26, 1.2, 0.0203, 5.6
35-59, 2020-06-27, -0.6, -0.0086, 4.9
35-59, 2020-06-28, -1.5, -0.0216, 4.5
35-59, 2020-06-29, -1.6, -0.0239, 4.4
35-59, 2020-06-30, -2.1, -0.0308, 4.3
35-59, 2020-07-01, -2.5, -0.037, 4
35-59, 2020-07-02, -2, -0.0289, 3.9
35-59, 2020-07-03, -1.9, -0.0274, 3.7
35-59, 2020-07-04, -1.2, -0.0183, 3.6
35-59, 2020-07-05, -0.9, -0.0139, 3.5
35-59, 2020-07-06, -1, -0.0145, 3.5
35-59, 2020-07-07, -1, -0.0147, 3.3
35-59, 2020-07-08, -0.7, -0.011, 3.3
35-59, 2020-07-09, -0.7, -0.01, 3.3
35-59, 2020-07-10, -0.6, -0.0089, 3.1
35-59, 2020-07-11, -0.6, -0.0085, 3
35-59, 2020-07-12, -0.5, -0.008, 3
35-59, 2020-07-13, -0.5, -0.007, 3
35-59, 2020-07-14, -0.3, -0.0041, 3
35-59, 2020-07-15, -0.2, -0.003, 3.1
35-59, 2020-07-16, -0.1, -0.0013, 3.2
35-59, 2020-07-17, 0.2, 0.0029, 3.3
35-59, 2020-07-18, 0.4, 0.0074, 3.5
35-59, 2020-07-19, 0.8, 0.0135, 3.8
35-59, 2020-07-20, 0.9, 0.0149, 3.9
35-59, 2020-07-21, 0.9, 0.0155, 4
35-59, 2020-07-22, 1, 0.0171, 4.1
35-59, 2020-07-23, 1.3, 0.0217, 4.5
35-59, 2020-07-24, 1.3, 0.022, 4.6
35-59, 2020-07-25, 1.5, 0.0254, 5
35-59, 2020-07-26, 1.4, 0.0233, 5.2
35-59, 2020-07-27, 1.5, 0.0244, 5.4
35-59, 2020-07-28, 1.5, 0.0248, 5.5
35-59, 2020-07-29, 1.6, 0.0271, 5.8
35-59, 2020-07-30, 1.5, 0.0253, 6
35-59, 2020-07-31, 1.6, 0.0263, 6.2
35-59, 2020-08-01, 1.3, 0.0221, 6.4
35-59, 2020-08-02, 1.1, 0.018, 6.3
35-59, 2020-08-03, 1, 0.0169, 6.4
35-59, 2020-08-04, 1.3, 0.0212, 6.8
35-59, 2020-08-05, 1.2, 0.0202, 7
35-59, 2020-08-06, 1.1, 0.018, 7.1
35-59, 2020-08-07, 1.2, 0.0201, 7.5
35-59, 2020-08-08, 1.2, 0.0191, 7.5
35-59, 2020-08-09, 1.3, 0.0209, 7.6
35-59, 2020-08-10, 1.2, 0.0196, 7.6
35-59, 2020-08-11, 1.1, 0.0189, 7.9
35-59, 2020-08-12, 1.1, 0.0177, 8.1
35-59, 2020-08-13, 1.3, 0.0218, 8.4
35-59, 2020-08-14, 1.2, 0.0197, 8.6
35-59, 2020-08-15, 1.4, 0.0228, 8.9
35-59, 2020-08-16, 1.3, 0.0221, 8.9
35-59, 2020-08-17, 1.6, 0.0268, 9.2
35-59, 2020-08-18, 1.6, 0.027, 9.5
35-59, 2020-08-19, 1.8, 0.0292, 9.8
35-59, 2020-08-20, 1.7, 0.0273, 10.1
35-59, 2020-08-21, 1.5, 0.0255, 10.2
35-59, 2020-08-22, 1.7, 0.0289, 10.7
35-59, 2020-08-23, 2, 0.0328, 10.9
35-59, 2020-08-24, 1.8, 0.029, 10.9
35-59, 2020-08-25, 1.3, 0.021, 10.8
35-59, 2020-08-26, 0.9, 0.0149, 10.7
35-59, 2020-08-27, 0.5, 0.0084, 10.6
35-59, 2020-08-28, 0.3, 0.0057, 10.5
35-59, 2020-08-29, -0.6, -0.0086, 10.1
35-59, 2020-08-30, -0.9, -0.0138, 10
35-59, 2020-08-31, -1, -0.0146, 9.9
35-59, 2020-09-01, -1.1, -0.0169, 9.7
35-59, 2020-09-02, -1.2, -0.0179, 9.5
35-59, 2020-09-03, -1.2, -0.018, 9.3
35-59, 2020-09-04, -1.3, -0.0195, 9.2
35-59, 2020-09-05, -0.7, -0.0102, 9.4
35-59, 2020-09-06, -0.2, -0.0022, 9.8
35-59, 2020-09-07, -0.1, -0.0012, 9.9
35-59, 2020-09-08, 0.5, 0.0083, 10.2
35-59, 2020-09-09, 0.8, 0.0133, 10.3
35-59, 2020-09-10, 1.5, 0.0256, 10.9
35-59, 2020-09-11, 1.9, 0.0306, 11.1
35-59, 2020-09-12, 1.9, 0.031, 11.3
35-59, 2020-09-13, 1.5, 0.024, 11.3
35-59, 2020-09-14, 1.6, 0.0259, 11.4
35-59, 2020-09-15, 1.5, 0.0256, 11.7
35-59, 2020-09-16, 2.1, 0.0342, 12.4
35-59, 2020-09-17, 2, 0.0329, 12.9
35-59, 2020-09-18, 2.8, 0.0468, 13.9
35-59, 2020-09-19, 3.3, 0.0544, 14.5
35-59, 2020-09-20, 3.5, 0.0583, 14.8
35-59, 2020-09-21, 3.4, 0.056, 14.8
35-59, 2020-09-22, 3.1, 0.0512, 14.8
35-59, 2020-09-23, 2.2, 0.0371, 14.6
35-59, 2020-09-24, 1.9, 0.0308, 14.7
35-59, 2020-09-25, 0.8, 0.0136, 14.7
35-59, 2020-09-26, 0.7, 0.0109, 15.2
35-59, 2020-09-27, 1, 0.0159, 15.8
35-59, 2020-09-28, 1.2, 0.0195, 16
35-59, 2020-09-29, 1.6, 0.0265, 16.4
35-59, 2020-09-30, 2.2, 0.0368, 16.8
35-59, 2020-10-01, 2.8, 0.0459, 17.5
35-59, 2020-10-02, 3.7, 0.0609, 18.4
35-59, 2020-10-03, 3.7, 0.0613, 18.9
35-59, 2020-10-04, 3.7, 0.0611, 19.4
35-59, 2020-10-05, 3.8, 0.0624, 19.8
35-59, 2020-10-06, 4.2, 0.0698, 20.6
35-59, 2020-10-07, 5.8, 0.0953, 22.6
35-59, 2020-10-08, 7.7, 0.1273, 25.2
35-59, 2020-10-09, 9.2, 0.1521, 27.6
35-59, 2020-10-10, 11.7, 0.194, 30.6
35-59, 2020-10-11, 13.3, 0.2192, 32.7
35-59, 2020-10-12, 14.4, 0.2373, 34.1
35-59, 2020-10-13, 15.6, 0.258, 36.2
35-59, 2020-10-14, 16.1, 0.2665, 38.7
35-59, 2020-10-15, 16.8, 0.2782, 42
35-59, 2020-10-16, 18.7, 0.3088, 46.3
35-59, 2020-10-17, 19.2, 0.317, 49.8
35-59, 2020-10-18, 19.8, 0.3281, 52.5
35-59, 2020-10-19, 20.2, 0.3337, 54.3
35-59, 2020-10-20, 21.2, 0.3509, 57.5
35-59, 2020-10-21, 24.3, 0.4018, 63
35-59, 2020-10-22, 28.5, 0.471, 70.5
35-59, 2020-10-23, 32.2, 0.5324, 78.5
35-59, 2020-10-24, 37.1, 0.614, 87
35-59, 2020-10-25, 41.6, 0.6879, 94.2
35-59, 2020-10-26, 44.9, 0.7422, 99.2
35-59, 2020-10-27, 48.8, 0.8074, 106.3
35-59, 2020-10-28, 52.3, 0.8654, 115.4
35-59, 2020-10-29, 54.5, 0.9016, 125.1
35-59, 2020-10-30, 55.5, 0.9167, 133.9
35-59, 2020-10-31, 54.3, 0.8973, 141.2
35-59, 2020-11-01, 50.9, 0.8409, 145
35-59, 2020-11-02, 49.9, 0.8242, 149.1
35-59, 2020-11-03, 47.1, 0.7789, 153.4
35-59, 2020-11-04, 42.6, 0.7038, 158
35-59, 2020-11-05, 35.6, 0.5891, 160.7
35-59, 2020-11-06, 29.2, 0.4821, 163.1
35-59, 2020-11-07, 24.6, 0.406, 165.8
35-59, 2020-11-08, 23, 0.3803, 168
35-59, 2020-11-09, 18.5, 0.305, 167.5
35-59, 2020-11-10, 14.9, 0.2462, 168.3
35-59, 2020-11-11, 10.8, 0.1779, 168.7
35-59, 2020-11-12, 8.6, 0.1428, 169.3
35-59, 2020-11-13, 8, 0.1319, 171.1
35-59, 2020-11-14, 4.6, 0.0761, 170.4
35-59, 2020-11-15, 2.2, 0.036, 170.2
35-59, 2020-11-16, 1.1, 0.0181, 168.6
35-59, 2020-11-17, -1.4, -0.0205, 166.9
35-59, 2020-11-18, -0.4, -0.0065, 168.3
35-59, 2020-11-19, 0.7, 0.0114, 170
35-59, 2020-11-20, -1.3, -0.0197, 169.7
35-59, 2020-11-21, 1.1, 0.0184, 171.5
35-59, 2020-11-22, 0.3, 0.0045, 170.5
35-59, 2020-11-23, 1.5, 0.0253, 170.1
35-59, 2020-11-24, 3.8, 0.0629, 170.7
35-59, 2020-11-25, 1, 0.0165, 169.3
35-59, 2020-11-26, -3.2, -0.0466, 166.9
35-59, 2020-11-27, -4, -0.0585, 165.8
35-59, 2020-11-28, -9.7, -0.1427, 161.8
35-59, 2020-11-29, -8.4, -0.1244, 162
35-59, 2020-11-30, -8.3, -0.1226, 161.8
35-59, 2020-12-01, -12, -0.177, 158.7
35-59, 2020-12-02, -11.6, -0.1706, 157.7
35-59, 2020-12-03, -7.2, -0.1063, 159.7
35-59, 2020-12-04, -4.5, -0.0667, 161.2
35-59, 2020-12-05, 2.2, 0.0365, 164
35-59, 2020-12-06, 2.6, 0.043, 164.6
35-59, 2020-12-07, 4.6, 0.0756, 166.4
35-59, 2020-12-08, 12.5, 0.2072, 171.2
35-59, 2020-12-09, 19.1, 0.3165, 176.8
35-59, 2020-12-10, 23.6, 0.3909, 183.3
35-59, 2020-12-11, 28.8, 0.4756, 190
35-59, 2020-12-12, 32.4, 0.5352, 196.4
35-59, 2020-12-13, 37.6, 0.6216, 202.2
35-59, 2020-12-14, 38.6, 0.6388, 205
35-59, 2020-12-15, 36.4, 0.6015, 207.6
35-59, 2020-12-16, 36.3, 0.5998, 213.1
35-59, 2020-12-17, 34.1, 0.5642, 217.4
35-59, 2020-12-18, 31.3, 0.5182, 221.3
35-59, 2020-12-19, 29.2, 0.4828, 225.6
35-59, 2020-12-20, 25.8, 0.4269, 228.1
35-59, 2020-12-21, 25.2, 0.417, 230.2
35-59, 2020-12-22, 24.7, 0.4084, 232.3
35-59, 2020-12-23, 22, 0.3643, 235.2
35-59, 2020-12-24, 21.5, 0.356, 239
35-59, 2020-12-25, 4, 0.0655, 225.3
35-59, 2020-12-26, -22.3, -0.3293, 203.3
35-59, 2020-12-27, -38.6, -0.5687, 189.5
35-59, 2020-12-28, -46.5, -0.6848, 183.8
35-59, 2020-12-29, -53.9, -0.7947, 178.4
35-59, 2020-12-30, -59, -0.8694, 176.2
35-59, 2020-12-31, -67.9, -1, 171.1
35-59, 2021-01-01, -57.4, -0.8453, 167.9
35-59, 2021-01-02, -39.3, -0.5791, 164
35-59, 2021-01-03, -28.2, -0.4162, 161.2
35-59, 2021-01-04, -23.7, -0.3499, 160
35-59, 2021-01-05, -20.3, -0.2996, 158.1
35-59, 2021-01-06, -18.3, -0.2702, 157.8
35-59, 2021-01-07, -17.2, -0.2536, 153.9
35-59, 2021-01-08, -6.1, -0.0897, 161.9
35-59, 2021-01-09, 14.6, 0.2419, 178.6
35-59, 2021-01-10, 25.9, 0.4282, 187.1
35-59, 2021-01-11, 26.4, 0.4366, 186.4
35-59, 2021-01-12, 26.5, 0.4375, 184.5
35-59, 2021-01-13, 19.9, 0.3286, 177.7
35-59, 2021-01-14, 17.9, 0.2953, 171.8
35-59, 2021-01-15, 1.6, 0.027, 163.5
35-59, 2021-01-16, -22.5, -0.3312, 156.1
35-59, 2021-01-17, -34.8, -0.5131, 152.3
35-59, 2021-01-18, -36.5, -0.5374, 150
35-59, 2021-01-19, -40.2, -0.5921, 144.4
35-59, 2021-01-20, -38.7, -0.5705, 139
35-59, 2021-01-21, -37.9, -0.5589, 133.8
35-59, 2021-01-22, -33.3, -0.4901, 130.2
35-59, 2021-01-23, -29.3, -0.4323, 126.8
35-59, 2021-01-24, -27.8, -0.4102, 124.5
35-59, 2021-01-25, -27, -0.3972, 123
35-59, 2021-01-26, -24.3, -0.3576, 120.1
35-59, 2021-01-27, -22.5, -0.3323, 116.4
35-59, 2021-01-28, -22.4, -0.3303, 111.4
35-59, 2021-01-29, -22.7, -0.335, 107.5
35-59, 2021-01-30, -22.6, -0.3332, 104.2
35-59, 2021-01-31, -22, -0.3237, 102.5
35-59, 2021-02-01, -21.7, -0.3199, 101.3
35-59, 2021-02-02, -19.8, -0.2923, 100.3
35-59, 2021-02-03, -20.4, -0.3002, 96.1
35-59, 2021-02-04, -18.4, -0.271, 93
35-59, 2021-02-05, -16.8, -0.2474, 90.7
35-59, 2021-02-06, -16.8, -0.2474, 87.4
35-59, 2021-02-07, -17, -0.25, 85.5
35-59, 2021-02-08, -17.1, -0.2524, 84.2
35-59, 2021-02-09, -18.1, -0.2664, 82.2
35-59, 2021-02-10, -18.5, -0.2721, 77.6
35-59, 2021-02-11, -19.2, -0.2832, 73.8
35-59, 2021-02-12, -19.3, -0.2847, 71.4
35-59, 2021-02-13, -17.5, -0.2575, 69.9
35-59, 2021-02-14, -19.3, -0.2838, 66.3
35-59, 2021-02-15, -17, -0.2502, 67.2
35-59, 2021-02-16, -14.6, -0.2147, 67.6
35-59, 2021-02-17, -9.5, -0.1397, 68.1
35-59, 2021-02-18, -6.1, -0.0896, 67.7
35-59, 2021-02-19, -4, -0.0593, 67.4
35-59, 2021-02-20, -2, -0.029, 68
35-59, 2021-02-21, 4.6, 0.0765, 70.9
35-59, 2021-02-22, 2.6, 0.0429, 69.8
35-59, 2021-02-23, 2.5, 0.0417, 70.1
35-59, 2021-02-24, 3.6, 0.0602, 71.8
35-59, 2021-02-25, 5.7, 0.095, 73.5
35-59, 2021-02-26, 7.1, 0.1174, 74.5
35-59, 2021-02-27, 7.3, 0.121, 75.3
35-59, 2021-02-28, 4.4, 0.0721, 75.3
35-59, 2021-03-01, 6.1, 0.1015, 75.9
35-59, 2021-03-02, 6, 0.0986, 76.1
35-59, 2021-03-03, 5.4, 0.0885, 77.1
35-59, 2021-03-04, 3.6, 0.06, 77.1
35-59, 2021-03-05, 3, 0.0498, 77.5
35-59, 2021-03-06, 2.4, 0.0404, 77.7
35-59, 2021-03-07, 3.3, 0.0552, 78.6
35-59, 2021-03-08, 2.6, 0.0436, 78.6
35-59, 2021-03-09, 2.8, 0.0467, 78.9
35-59, 2021-03-10, 2.5, 0.042, 79.6
35-59, 2021-03-11, 6.6, 0.109, 83.7
35-59, 2021-03-12, 10.3, 0.1709, 87.8
35-59, 2021-03-13, 14.1, 0.2338, 91.8
35-59, 2021-03-14, 16.1, 0.2655, 94.7
35-59, 2021-03-15, 17.9, 0.2961, 96.5
35-59, 2021-03-16, 20.2, 0.3334, 99.1
35-59, 2021-03-17, 25.5, 0.421, 105.1
35-59, 2021-03-18, 27, 0.4468, 110.7
35-59, 2021-03-19, 27.7, 0.4588, 115.6
35-59, 2021-03-20, 27.4, 0.4528, 119.2
35-59, 2021-03-21, 27.9, 0.4608, 122.5
35-59, 2021-03-22, 27.6, 0.4566, 124.1
35-59, 2021-03-23, 27.7, 0.4575, 126.8
35-59, 2021-03-24, 26.6, 0.4402, 131.7
35-59, 2021-03-25, 27.1, 0.448, 137.8
35-59, 2021-03-26, 28.7, 0.4741, 144.2
35-59, 2021-03-27, 31.1, 0.5139, 150.3
35-59, 2021-03-28, 31.4, 0.5192, 153.9
35-59, 2021-03-29, 32, 0.5291, 156.1
35-59, 2021-03-30, 32.5, 0.537, 159.2
35-59, 2021-03-31, 29.1, 0.4818, 160.9
35-59, 2021-04-01, 25.4, 0.4195, 163.2
35-59, 2021-04-02, 18.9, 0.3122, 163.1
35-59, 2021-04-03, 6.9, 0.1143, 157.2
35-59, 2021-04-04, -3.8, -0.0563, 150.1
35-59, 2021-04-05, -6.1, -0.0904, 150
35-59, 2021-04-06, -14.8, -0.2186, 144.4
35-59, 2021-04-07, -29.4, -0.4335, 131.5
35-59, 2021-04-08, -30.3, -0.447, 132.9
35-59, 2021-04-09, -23.1, -0.34, 140.1
35-59, 2021-04-10, -6.3, -0.0924, 151
35-59, 2021-04-11, 10.9, 0.1806, 161
35-59, 2021-04-12, 13.1, 0.2168, 163.1
35-59, 2021-04-13, 25.4, 0.4195, 169.8
35-59, 2021-04-14, 58.9, 0.973, 190.3
35-59, 2021-04-15, 60.5, 1, 193.3
35-59, 2021-04-16, 49.1, 0.8109, 189.1
35-59, 2021-04-17, 36.4, 0.6022, 187.4
35-59, 2021-04-18, 25.7, 0.4256, 186.8
35-59, 2021-04-19, 23.4, 0.3873, 186.5
35-59, 2021-04-20, 16.9, 0.2801, 186.7
35-59, 2021-04-21, -1.5, -0.0216, 188.9
35-59, 2021-04-22, -3, -0.0446, 190.3
35-59, 2021-04-23, 2.8, 0.0466, 191.9
35-59, 2021-04-24, 4.6, 0.0753, 191.9
35-59, 2021-04-25, 5.2, 0.0865, 192
35-59, 2021-04-26, 5.2, 0.0859, 191.7
35-59, 2021-04-27, 4.7, 0.0775, 191.4
35-59, 2021-04-28, -0.1, -0.0012, 188.8
35-59, 2021-04-29, -6.1, -0.0892, 184.3
35-59, 2021-04-30, -13.3, -0.1953, 178.7
35-59, 2021-05-01, -17.7, -0.2613, 174.2
35-59, 2021-05-02, -21.1, -0.3114, 170.9
35-59, 2021-05-03, -23.3, -0.3429, 168.4
35-59, 2021-05-04, -26.8, -0.3949, 164.6
35-59, 2021-05-05, -30.8, -0.454, 158
35-59, 2021-05-06, -32.5, -0.4792, 151.7
35-59, 2021-05-07, -32.4, -0.4781, 146.2
35-59, 2021-05-08, -33.3, -0.49, 141
35-59, 2021-05-09, -34.1, -0.5031, 136.7
35-59, 2021-05-10, -33.7, -0.4962, 134.8
35-59, 2021-05-11, -32.3, -0.4753, 132.4
35-59, 2021-05-12, -31.9, -0.4707, 126
35-59, 2021-05-13, -32.8, -0.4829, 119
35-59, 2021-05-14, -37.5, -0.5524, 108.8
35-59, 2021-05-15, -42.6, -0.6278, 98.4
35-59, 2021-05-16, -42.7, -0.629, 94.1
35-59, 2021-05-17, -41.9, -0.6178, 92.8
35-59, 2021-05-18, -42.3, -0.6234, 90.1
35-59, 2021-05-19, -42.4, -0.6249, 83.6
35-59, 2021-05-20, -42.6, -0.6272, 76.4
35-59, 2021-05-21, -34.4, -0.5074, 74.3
35-59, 2021-05-22, -24.9, -0.3663, 73.5
35-59, 2021-05-23, -24.8, -0.365, 69.3
35-59, 2021-05-24, -26.6, -0.3922, 66.2
35-59, 2021-05-25, -28.6, -0.4208, 61.5
35-59, 2021-05-26, -34.1, -0.5028, 49.5
35-59, 2021-05-27, -31.8, -0.4682, 44.6
35-59, 2021-05-28, -31.3, -0.4619, 43
35-59, 2021-05-29, -33.3, -0.49, 40.2
35-59, 2021-05-30, -31.6, -0.4661, 37.6
35-59, 2021-05-31, -29.3, -0.4311, 37
35-59, 2021-06-01, -23.8, -0.3505, 37.7
35-59, 2021-06-02, -9.8, -0.1448, 39.7
35-59, 2021-06-03, -9, -0.1329, 35.6
35-59, 2021-06-04, -12.7, -0.1866, 30.3
35-59, 2021-06-05, -13.4, -0.1976, 26.8
35-59, 2021-06-06, -12.4, -0.1822, 25.3
35-59, 2021-06-07, -12, -0.1775, 24.9
35-59, 2021-06-08, -13.8, -0.203, 23.9
35-59, 2021-06-09, -17.9, -0.2642, 21.7
35-59, 2021-06-10, -15.8, -0.2325, 19.8
35-59, 2021-06-11, -11.2, -0.1649, 19.1
35-59, 2021-06-12, -8.4, -0.1231, 18.5
35-59, 2021-06-13, -8.3, -0.1219, 17
35-59, 2021-06-14, -8.8, -0.1295, 16.1
35-59, 2021-06-15, -8.8, -0.1294, 15.2
35-59, 2021-06-16, -8.9, -0.1311, 12.8
35-59, 2021-06-17, -8.7, -0.1289, 11.1
35-59, 2021-06-18, -9.3, -0.1376, 9.8
35-59, 2021-06-19, -9.5, -0.1402, 9
35-59, 2021-06-20, -8.7, -0.1275, 8.4
35-59, 2021-06-21, -8, -0.1182, 8.1
35-59, 2021-06-22, -7.3, -0.1079, 7.8
35-59, 2021-06-23, -5.8, -0.0847, 7.1
35-59, 2021-06-24, -4.6, -0.0683, 6.5
35-59, 2021-06-25, -3.7, -0.0542, 6.1
35-59, 2021-06-26, -3.3, -0.0484, 5.7
35-59, 2021-06-27, -3, -0.0442, 5.4
35-59, 2021-06-28, -2.8, -0.0416, 5.3
35-59, 2021-06-29, -2.7, -0.04, 5.1
35-59, 2021-06-30, -2.2, -0.0326, 4.9
35-59, 2021-07-01, -1.6, -0.0234, 4.9
35-59, 2021-07-02, -1.4, -0.0206, 4.7
35-59, 2021-07-03, -1.1, -0.0157, 4.6
35-59, 2021-07-04, -0.7, -0.0108, 4.6
35-59, 2021-07-05, -0.7, -0.0109, 4.6
35-59, 2021-07-06, -0.5, -0.0067, 4.7
35-59, 2021-07-07, -0.1, -0.0009, 4.8
35-59, 2021-07-08, , -0.0004, 4.8
35-59, 2021-07-09, 0.3, 0.0049, 5
35-59, 2021-07-10, 0.6, 0.0106, 5.3
35-59, 2021-07-11, 0.8, 0.0131, 5.4
35-59, 2021-07-12, 0.9, 0.0152, 5.5
35-59, 2021-07-13, 0.9, 0.0154, 5.6
35-59, 2021-07-14, 1.3, 0.0217, 6.1
35-59, 2021-07-15, 1.9, 0.0311, 6.7
35-59, 2021-07-16, 2.2, 0.036, 7.2
35-59, 2021-07-17, 2.4, 0.0396, 7.7
35-59, 2021-07-18, 2.7, 0.0445, 8.1
35-59, 2021-07-19, 2.8, 0.0469, 8.3
35-59, 2021-07-20, 3.3, 0.0543, 8.9
35-59, 2021-07-21, 3.5, 0.0572, 9.6
35-59, 2021-07-22, 3.5, 0.0575, 10.2
35-59, 2021-07-23, 3.9, 0.064, 11
35-59, 2021-07-24, 4, 0.0655, 11.6
35-59, 2021-07-25, 3.8, 0.0624, 11.9
35-59, 2021-07-26, 3.8, 0.062, 12.1
35-59, 2021-07-27, 3.4, 0.0564, 12.3
