Altersgruppe, Meldedatum, difference, trend, value
0-4, 2020-04-15, -2.8, -0.079, 4.8
0-4, 2020-04-16, -3, -0.084, 4.2
0-4, 2020-04-17, -2.1, -0.0596, 4.5
0-4, 2020-04-18, -1.8, -0.051, 4.5
0-4, 2020-04-19, -2.3, -0.0668, 4.1
0-4, 2020-04-20, -1.9, -0.0531, 4.2
0-4, 2020-04-21, -1.1, -0.0323, 4.5
0-4, 2020-04-22, -0.3, -0.0079, 4.5
0-4, 2020-04-23, 0.7, 0.0211, 4.9
0-4, 2020-04-24, 0.2, 0.0045, 4.7
0-4, 2020-04-25, 0.3, 0.0098, 4.8
0-4, 2020-04-26, 0.6, 0.0181, 4.7
0-4, 2020-04-27, 0.6, 0.0188, 4.8
0-4, 2020-04-28, 0.1, 0.003, 4.6
0-4, 2020-04-29, 0.3, 0.0075, 4.7
0-4, 2020-04-30, -0.7, -0.0201, 4.2
0-4, 2020-05-01, -0.7, -0.0208, 4
0-4, 2020-05-02, -1.3, -0.0366, 3.5
0-4, 2020-05-03, -1.3, -0.0373, 3.4
0-4, 2020-05-04, -1.5, -0.0416, 3.4
0-4, 2020-05-05, -1.1, -0.0316, 3.5
0-4, 2020-05-06, -1.3, -0.0366, 3.5
0-4, 2020-05-07, -0.5, -0.0129, 3.8
0-4, 2020-05-08, -0.3, -0.0072, 3.7
0-4, 2020-05-09, 0.3, 0.0075, 3.8
0-4, 2020-05-10, 0.3, 0.0075, 3.7
0-4, 2020-05-11, 0.1, 0.0038, 3.5
0-4, 2020-05-12, -0.3, -0.0079, 3.2
0-4, 2020-05-13, -0.6, -0.0158, 2.9
0-4, 2020-05-14, -0.9, -0.0258, 2.9
0-4, 2020-05-15, -1, -0.0273, 2.8
0-4, 2020-05-16, -1.1, -0.0309, 2.7
0-4, 2020-05-17, -0.9, -0.0258, 2.8
0-4, 2020-05-18, -0.5, -0.0151, 3
0-4, 2020-05-19, , -0.0007, 3.2
0-4, 2020-05-20, 0.6, 0.0188, 3.5
0-4, 2020-05-21, 0.6, 0.0188, 3.5
0-4, 2020-05-22, 0.7, 0.0211, 3.5
0-4, 2020-05-23, 0.9, 0.0271, 3.6
0-4, 2020-05-24, 0.6, 0.0166, 3.3
0-4, 2020-05-25, 0.2, 0.0053, 3.1
0-4, 2020-05-26, -0.4, -0.0101, 2.9
0-4, 2020-05-27, -1.1, -0.0302, 2.5
0-4, 2020-05-28, -1.3, -0.0373, 2.2
0-4, 2020-05-29, -1.3, -0.0373, 2.1
0-4, 2020-05-30, -1.7, -0.0474, 1.9
0-4, 2020-05-31, -1.2, -0.033, 2.1
0-4, 2020-06-01, -0.9, -0.0258, 2.2
0-4, 2020-06-02, -0.8, -0.023, 2
0-4, 2020-06-03, -0.2, -0.0065, 2.2
0-4, 2020-06-04, 0.1, 0.0023, 2.2
0-4, 2020-06-05, 0.3, 0.009, 2.4
0-4, 2020-06-06, 0.7, 0.0211, 2.6
0-4, 2020-06-07, 0.5, 0.0143, 2.6
0-4, 2020-06-08, 0.5, 0.0143, 2.7
0-4, 2020-06-09, 1, 0.0286, 3
0-4, 2020-06-10, 0.6, 0.0188, 2.9
0-4, 2020-06-11, 0.9, 0.0256, 3.1
0-4, 2020-06-12, 0.4, 0.0128, 2.9
0-4, 2020-06-13, 0.2, 0.006, 2.8
0-4, 2020-06-14, 0.3, 0.009, 2.9
0-4, 2020-06-15, 0.1, 0.0023, 2.8
0-4, 2020-06-16, -0.4, -0.0101, 2.7
0-4, 2020-06-17, , 0.0008, 2.9
0-4, 2020-06-18, -0.2, -0.0057, 2.9
0-4, 2020-06-19, 0.5, 0.0135, 3.3
0-4, 2020-06-20, 1.1, 0.0331, 3.9
0-4, 2020-06-21, 1, 0.0293, 3.9
0-4, 2020-06-22, 1.3, 0.0376, 4
0-4, 2020-06-23, 1.5, 0.0459, 4.2
0-4, 2020-06-24, 1, 0.0309, 3.9
0-4, 2020-06-25, 1, 0.0293, 3.9
0-4, 2020-06-26, 0.4, 0.012, 3.7
0-4, 2020-06-27, -0.6, -0.0158, 3.4
0-4, 2020-06-28, -0.6, -0.0158, 3.4
0-4, 2020-06-29, -0.5, -0.0151, 3.5
0-4, 2020-06-30, -0.7, -0.0208, 3.5
0-4, 2020-07-01, -0.3, -0.0093, 3.6
0-4, 2020-07-02, -0.1, -0.0036, 3.8
0-4, 2020-07-03, , -0.0007, 3.7
0-4, 2020-07-04, 0.3, 0.0075, 3.6
0-4, 2020-07-05, 0.4, 0.0113, 3.7
0-4, 2020-07-06, 0.1, 0.003, 3.6
0-4, 2020-07-07, 0.4, 0.012, 3.9
0-4, 2020-07-08, 0.1, 0.0038, 3.7
0-4, 2020-07-09, -0.1, -0.0022, 3.7
0-4, 2020-07-10, 0.1, 0.003, 3.8
0-4, 2020-07-11, 0.3, 0.009, 3.9
0-4, 2020-07-12, 0.3, 0.009, 4
0-4, 2020-07-13, 0.2, 0.0053, 3.8
0-4, 2020-07-14, -0.3, -0.0093, 3.5
0-4, 2020-07-15, -0.3, -0.0072, 3.5
0-4, 2020-07-16, -0.2, -0.005, 3.5
0-4, 2020-07-17, -0.1, -0.0029, 3.7
0-4, 2020-07-18, -0.4, -0.0115, 3.5
0-4, 2020-07-19, -0.6, -0.0179, 3.4
0-4, 2020-07-20, -0.2, -0.0065, 3.6
0-4, 2020-07-21, 0.2, 0.0045, 3.7
0-4, 2020-07-22, 0.3, 0.0075, 3.7
0-4, 2020-07-23, 0.2, 0.0053, 3.7
0-4, 2020-07-24, , 0.0008, 3.7
0-4, 2020-07-25, 0.6, 0.0181, 4.1
0-4, 2020-07-26, 0.8, 0.0233, 4.2
0-4, 2020-07-27, 0.5, 0.0158, 4.1
0-4, 2020-07-28, 0.3, 0.009, 4
0-4, 2020-07-29, 0.6, 0.0173, 4.3
0-4, 2020-07-30, 0.7, 0.0196, 4.3
0-4, 2020-07-31, 0.4, 0.0128, 4.2
0-4, 2020-08-01, -0.4, -0.0101, 3.8
0-4, 2020-08-02, -0.5, -0.0136, 3.7
0-4, 2020-08-03, -0.2, -0.0065, 3.9
0-4, 2020-08-04, 0.4, 0.012, 4.4
0-4, 2020-08-05, -0.2, -0.005, 4.1
0-4, 2020-08-06, -0.1, -0.0029, 4.2
0-4, 2020-08-07, 0.5, 0.0135, 4.6
0-4, 2020-08-08, 1.3, 0.0384, 5.1
0-4, 2020-08-09, 1.4, 0.0414, 5.1
0-4, 2020-08-10, 1.3, 0.0399, 5.2
0-4, 2020-08-11, 0.9, 0.0256, 5.3
0-4, 2020-08-12, 1.7, 0.0497, 5.8
0-4, 2020-08-13, 2.4, 0.0715, 6.6
0-4, 2020-08-14, 2.3, 0.0685, 6.9
0-4, 2020-08-15, 1.8, 0.0534, 6.9
0-4, 2020-08-16, 2, 0.0602, 7.1
0-4, 2020-08-17, 1.9, 0.0564, 7.1
0-4, 2020-08-18, 2.1, 0.0625, 7.3
0-4, 2020-08-19, 1.8, 0.0527, 7.6
0-4, 2020-08-20, 0.3, 0.0098, 7
0-4, 2020-08-21, -0.1, -0.0022, 6.8
0-4, 2020-08-22, 0.2, 0.0045, 7
0-4, 2020-08-23, , -0.0007, 7.1
0-4, 2020-08-24, 0.1, 0.0038, 7.2
0-4, 2020-08-25, -0.4, -0.0115, 6.9
0-4, 2020-08-26, -1, -0.028, 6.6
0-4, 2020-08-27, -0.5, -0.0144, 6.5
0-4, 2020-08-28, -0.7, -0.0208, 6.1
0-4, 2020-08-29, -1.1, -0.0316, 5.9
0-4, 2020-08-30, -1.3, -0.0359, 5.8
0-4, 2020-08-31, -1.5, -0.0424, 5.7
0-4, 2020-09-01, -1.4, -0.0409, 5.5
0-4, 2020-09-02, -1.2, -0.0345, 5.4
0-4, 2020-09-03, -1.1, -0.0323, 5.3
0-4, 2020-09-04, -0.7, -0.0187, 5.5
0-4, 2020-09-05, -0.2, -0.0065, 5.7
0-4, 2020-09-06, -0.1, -0.0014, 5.8
0-4, 2020-09-07, 0.2, 0.0045, 5.9
0-4, 2020-09-08, 0.5, 0.0135, 6
0-4, 2020-09-09, 0.5, 0.0135, 5.8
0-4, 2020-09-10, 0.6, 0.0188, 6
0-4, 2020-09-11, 0.7, 0.0203, 6.1
0-4, 2020-09-12, 0.4, 0.012, 6.1
0-4, 2020-09-13, 0.3, 0.0098, 6.1
0-4, 2020-09-14, , , 5.9
0-4, 2020-09-15, , , 6
0-4, 2020-09-16, 0.5, 0.0135, 6.3
0-4, 2020-09-17, 0.9, 0.0256, 6.8
0-4, 2020-09-18, 1.2, 0.0369, 7.4
0-4, 2020-09-19, 1.5, 0.0444, 7.6
0-4, 2020-09-20, 1.4, 0.0414, 7.5
0-4, 2020-09-21, 1.7, 0.0512, 7.6
0-4, 2020-09-22, 1.9, 0.0564, 7.9
0-4, 2020-09-23, 1.7, 0.0504, 8
0-4, 2020-09-24, 1, 0.0293, 7.8
0-4, 2020-09-25, -0.2, -0.005, 7.2
0-4, 2020-09-26, -0.2, -0.0043, 7.4
0-4, 2020-09-27, 0.2, 0.0045, 7.6
0-4, 2020-09-28, 0.4, 0.012, 8
0-4, 2020-09-29, -0.3, -0.0079, 7.6
0-4, 2020-09-30, 0.1, 0.0015, 8
0-4, 2020-10-01, 0.5, 0.0135, 8.3
0-4, 2020-10-02, 1.5, 0.0444, 8.7
0-4, 2020-10-03, 1, 0.0293, 8.4
0-4, 2020-10-04, 0.8, 0.0241, 8.5
0-4, 2020-10-05, 0.6, 0.0166, 8.6
0-4, 2020-10-06, 1.3, 0.0376, 8.8
0-4, 2020-10-07, 1.7, 0.0504, 9.7
0-4, 2020-10-08, 1.8, 0.0534, 10
0-4, 2020-10-09, 2.6, 0.0767, 11.3
0-4, 2020-10-10, 4.5, 0.1339, 12.9
0-4, 2020-10-11, 5.1, 0.1535, 13.6
0-4, 2020-10-12, 5.8, 0.1716, 14.3
0-4, 2020-10-13, 7, 0.2084, 15.8
0-4, 2020-10-14, 6.6, 0.1964, 16.3
0-4, 2020-10-15, 9.2, 0.2746, 19.3
0-4, 2020-10-16, 9.2, 0.2746, 20.5
0-4, 2020-10-17, 9.4, 0.2807, 22.3
0-4, 2020-10-18, 9.6, 0.2874, 23.2
0-4, 2020-10-19, 9.5, 0.2837, 23.8
0-4, 2020-10-20, 9.6, 0.2867, 25.4
0-4, 2020-10-21, 10.9, 0.3243, 27.2
0-4, 2020-10-22, 9.8, 0.2927, 29.1
0-4, 2020-10-23, 11.9, 0.3559, 32.4
0-4, 2020-10-24, 12.5, 0.3732, 34.8
0-4, 2020-10-25, 14.6, 0.4342, 37.8
0-4, 2020-10-26, 16.3, 0.4853, 40.1
0-4, 2020-10-27, 17.7, 0.529, 43.2
0-4, 2020-10-28, 19.6, 0.5831, 46.8
0-4, 2020-10-29, 21.3, 0.6358, 50.4
0-4, 2020-10-30, 21.2, 0.6305, 53.6
0-4, 2020-10-31, 20.9, 0.6215, 55.7
0-4, 2020-11-01, 19.8, 0.5914, 57.7
0-4, 2020-11-02, 19.8, 0.5907, 59.9
0-4, 2020-11-03, 17.8, 0.5297, 61
0-4, 2020-11-04, 15.8, 0.4703, 62.5
0-4, 2020-11-05, 11.4, 0.3394, 61.8
0-4, 2020-11-06, 8.5, 0.2528, 62
0-4, 2020-11-07, 8.6, 0.2573, 64.3
0-4, 2020-11-08, 8.1, 0.2408, 65.7
0-4, 2020-11-09, 5.2, 0.155, 65.1
0-4, 2020-11-10, 4.6, 0.1369, 65.6
0-4, 2020-11-11, 3.5, 0.1038, 66
0-4, 2020-11-12, 5.7, 0.1693, 67.5
0-4, 2020-11-13, 8.1, 0.2408, 70.1
0-4, 2020-11-14, 5.4, 0.1618, 69.7
0-4, 2020-11-15, 3.4, 0.1001, 69.1
0-4, 2020-11-16, 2.7, 0.079, 67.8
0-4, 2020-11-17, 1.1, 0.0339, 66.7
0-4, 2020-11-18, -0.6, -0.0158, 65.5
0-4, 2020-11-19, -2.4, -0.0682, 65.1
0-4, 2020-11-20, -6.1, -0.1744, 64
0-4, 2020-11-21, -4.7, -0.135, 65
0-4, 2020-11-22, -5.1, -0.1443, 64
0-4, 2020-11-23, -3.4, -0.0962, 64.4
0-4, 2020-11-24, -2.3, -0.0646, 64.4
0-4, 2020-11-25, -1.9, -0.0553, 63.5
0-4, 2020-11-26, -0.4, -0.0122, 64.6
0-4, 2020-11-27, -0.2, -0.0065, 63.8
0-4, 2020-11-28, -3.6, -0.1012, 61.4
0-4, 2020-11-29, -2.3, -0.0646, 61.7
0-4, 2020-11-30, -3.1, -0.0883, 61.3
0-4, 2020-12-01, -4.2, -0.1199, 60.2
0-4, 2020-12-02, -2.1, -0.061, 61.4
0-4, 2020-12-03, -4.2, -0.1192, 60.5
0-4, 2020-12-04, -3.8, -0.1077, 60
0-4, 2020-12-05, -2, -0.056, 59.5
0-4, 2020-12-06, -0.4, -0.0122, 61.3
0-4, 2020-12-07, 1, 0.0286, 62.3
0-4, 2020-12-08, 3.5, 0.1038, 63.7
0-4, 2020-12-09, 2.1, 0.0625, 63.5
0-4, 2020-12-10, 2.3, 0.07, 62.8
0-4, 2020-12-11, 5.7, 0.1701, 65.7
0-4, 2020-12-12, 10.1, 0.3017, 69.6
0-4, 2020-12-13, 8.5, 0.2528, 69.8
0-4, 2020-12-14, 8.2, 0.2453, 70.5
0-4, 2020-12-15, 8.7, 0.2596, 72.4
0-4, 2020-12-16, 12.4, 0.3695, 75.9
0-4, 2020-12-17, 17, 0.5071, 79.8
0-4, 2020-12-18, 14.3, 0.4274, 80
0-4, 2020-12-19, 11.1, 0.3296, 80.7
0-4, 2020-12-20, 11.6, 0.3454, 81.4
0-4, 2020-12-21, 10.6, 0.3168, 81.1
0-4, 2020-12-22, 7.7, 0.231, 80.1
0-4, 2020-12-23, 4, 0.1189, 79.8
0-4, 2020-12-24, -1.2, -0.033, 78.7
0-4, 2020-12-25, -6.9, -0.1953, 73.2
0-4, 2020-12-26, -16.3, -0.4623, 64.4
0-4, 2020-12-27, -23.2, -0.6612, 58.1
0-4, 2020-12-28, -25.2, -0.7172, 55.9
0-4, 2020-12-29, -27.7, -0.7889, 52.4
0-4, 2020-12-30, -30.3, -0.8629, 49.5
0-4, 2020-12-31, -32.6, -0.9268, 46.1
0-4, 2021-01-01, -29.1, -0.8263, 44.1
0-4, 2021-01-02, -21.5, -0.6123, 42.9
0-4, 2021-01-03, -16.6, -0.4709, 41.6
0-4, 2021-01-04, -15.3, -0.435, 40.6
0-4, 2021-01-05, -12.6, -0.3597, 39.8
0-4, 2021-01-06, -10.1, -0.2886, 39.4
0-4, 2021-01-07, -7.6, -0.2154, 38.5
0-4, 2021-01-08, -3.5, -0.1005, 40.6
0-4, 2021-01-09, 2.3, 0.0692, 45.2
0-4, 2021-01-10, 7.3, 0.2175, 48.9
0-4, 2021-01-11, 8.9, 0.2656, 49.5
0-4, 2021-01-12, 10.1, 0.3002, 49.8
0-4, 2021-01-13, 9.4, 0.2807, 48.8
0-4, 2021-01-14, 10.1, 0.3002, 48.6
0-4, 2021-01-15, 9, 0.2671, 49.5
0-4, 2021-01-16, 3.4, 0.1008, 48.6
0-4, 2021-01-17, -0.3, -0.0086, 48.6
0-4, 2021-01-18, -1.1, -0.0323, 48.4
0-4, 2021-01-19, -2.8, -0.0797, 47
0-4, 2021-01-20, -2.7, -0.0754, 46.1
0-4, 2021-01-21, -2.5, -0.0725, 46
0-4, 2021-01-22, -4.6, -0.1314, 44.9
0-4, 2021-01-23, -4.4, -0.1249, 44.2
0-4, 2021-01-24, -4.8, -0.1378, 43.7
0-4, 2021-01-25, -4.6, -0.1321, 43.7
0-4, 2021-01-26, -4, -0.1149, 43
0-4, 2021-01-27, -3.5, -0.0991, 42.6
0-4, 2021-01-28, -3.9, -0.1098, 42.2
0-4, 2021-01-29, -5.1, -0.1464, 39.8
0-4, 2021-01-30, -4.4, -0.1263, 39.7
0-4, 2021-01-31, -3.9, -0.1113, 39.8
0-4, 2021-02-01, -4.5, -0.1278, 39.2
0-4, 2021-02-02, -3.5, -0.0991, 39.5
0-4, 2021-02-03, -2.2, -0.0632, 40.4
0-4, 2021-02-04, -2.7, -0.0768, 39.5
0-4, 2021-02-05, 0.3, 0.0098, 40.1
0-4, 2021-02-06, -0.2, -0.0065, 39.5
0-4, 2021-02-07, -0.5, -0.0151, 39.3
0-4, 2021-02-08, -0.4, -0.0108, 38.9
0-4, 2021-02-09, -1.4, -0.0409, 38.1
0-4, 2021-02-10, -4.5, -0.1278, 35.9
0-4, 2021-02-11, -4.3, -0.122, 35.2
0-4, 2021-02-12, -5.6, -0.1601, 34.5
0-4, 2021-02-13, -5.2, -0.1472, 34.3
0-4, 2021-02-14, -5.6, -0.1601, 33.6
0-4, 2021-02-15, -4.6, -0.1307, 34.3
0-4, 2021-02-16, -3.5, -0.0991, 34.6
0-4, 2021-02-17, -1.7, -0.0488, 34.2
0-4, 2021-02-18, -0.8, -0.0223, 34.4
0-4, 2021-02-19, 0.2, 0.0068, 34.7
0-4, 2021-02-20, 0.1, 0.0023, 34.4
0-4, 2021-02-21, 1.5, 0.0451, 35.2
0-4, 2021-02-22, 0.7, 0.0218, 35
0-4, 2021-02-23, 1.2, 0.0346, 35.7
0-4, 2021-02-24, 4, 0.1189, 38.2
0-4, 2021-02-25, 5.8, 0.1723, 40.2
0-4, 2021-02-26, 8.1, 0.2408, 42.8
0-4, 2021-02-27, 10.7, 0.3175, 45.1
0-4, 2021-02-28, 11.8, 0.3514, 47
0-4, 2021-03-01, 13.1, 0.3905, 48.1
0-4, 2021-03-02, 13.5, 0.4011, 49.2
0-4, 2021-03-03, 13, 0.3883, 51.2
0-4, 2021-03-04, 13.1, 0.3905, 53.3
0-4, 2021-03-05, 11.6, 0.3446, 54.3
0-4, 2021-03-06, 12.8, 0.3822, 57.9
0-4, 2021-03-07, 12.5, 0.3725, 59.4
0-4, 2021-03-08, 12.2, 0.3627, 60.3
0-4, 2021-03-09, 10.6, 0.3168, 59.8
0-4, 2021-03-10, 10.2, 0.3032, 61.4
0-4, 2021-03-11, 11.5, 0.3439, 64.8
0-4, 2021-03-12, 15.2, 0.453, 69.5
0-4, 2021-03-13, 13.4, 0.3988, 71.3
0-4, 2021-03-14, 14.4, 0.4289, 73.8
0-4, 2021-03-15, 15.5, 0.4612, 75.7
0-4, 2021-03-16, 19.2, 0.5726, 79
0-4, 2021-03-17, 22.8, 0.6795, 84.2
0-4, 2021-03-18, 25.6, 0.7645, 90.4
0-4, 2021-03-19, 24.7, 0.7374, 94.3
0-4, 2021-03-20, 27.8, 0.8284, 99.1
0-4, 2021-03-21, 28.6, 0.8518, 102.4
0-4, 2021-03-22, 27.6, 0.8239, 103.4
0-4, 2021-03-23, 27.9, 0.833, 107
0-4, 2021-03-24, 25.8, 0.7682, 110
0-4, 2021-03-25, 22.6, 0.6734, 113
0-4, 2021-03-26, 24, 0.7148, 118.2
0-4, 2021-03-27, 25, 0.7449, 124
0-4, 2021-03-28, 24.9, 0.7434, 127.4
0-4, 2021-03-29, 25.3, 0.754, 128.7
0-4, 2021-03-30, 22.7, 0.6764, 129.7
0-4, 2021-03-31, 19.5, 0.5824, 129.5
0-4, 2021-04-01, 16.2, 0.4823, 129.2
0-4, 2021-04-02, 9.9, 0.295, 128.1
0-4, 2021-04-03, -1.2, -0.0352, 122.8
0-4, 2021-04-04, -11.1, -0.3144, 116.3
0-4, 2021-04-05, -14.6, -0.4149, 114.1
0-4, 2021-04-06, -20.8, -0.5908, 108.9
0-4, 2021-04-07, -29.5, -0.8392, 100
0-4, 2021-04-08, -34.7, -0.9856, 94.6
0-4, 2021-04-09, -35.2, -1, 93
0-4, 2021-04-10, -27, -0.7688, 95.8
0-4, 2021-04-11, -15.7, -0.4458, 100.6
0-4, 2021-04-12, -10.8, -0.3073, 103.3
0-4, 2021-04-13, -3, -0.0861, 105.9
0-4, 2021-04-14, 17.1, 0.5102, 117.1
0-4, 2021-04-15, 30, 0.8932, 124.5
0-4, 2021-04-16, 33.5, 1, 126.5
0-4, 2021-04-17, 32, 0.9541, 127.8
0-4, 2021-04-18, 29.3, 0.8721, 129.9
0-4, 2021-04-19, 26.4, 0.7856, 129.6
0-4, 2021-04-20, 24.8, 0.7381, 130.6
0-4, 2021-04-21, 17.1, 0.5109, 134.2
0-4, 2021-04-22, 12, 0.3567, 136.5
0-4, 2021-04-23, 12.6, 0.3747, 139.1
0-4, 2021-04-24, 12.4, 0.3695, 140.2
0-4, 2021-04-25, 12.6, 0.3762, 142.5
0-4, 2021-04-26, 13.7, 0.4086, 143.3
0-4, 2021-04-27, 15.3, 0.456, 145.9
0-4, 2021-04-28, 10.3, 0.3085, 144.6
0-4, 2021-04-29, 6, 0.1776, 142.5
0-4, 2021-04-30, 0.2, 0.0068, 139.3
0-4, 2021-05-01, -3.6, -0.1019, 136.6
0-4, 2021-05-02, -10.6, -0.3022, 131.9
0-4, 2021-05-03, -14, -0.397, 129.4
0-4, 2021-05-04, -21, -0.5958, 125
0-4, 2021-05-05, -23.4, -0.664, 121.2
0-4, 2021-05-06, -25.9, -0.7365, 116.6
0-4, 2021-05-07, -27.3, -0.776, 112
0-4, 2021-05-08, -29.3, -0.8342, 107.3
0-4, 2021-05-09, -26, -0.7394, 105.9
0-4, 2021-05-10, -24.4, -0.6927, 105
0-4, 2021-05-11, -22.1, -0.6289, 102.9
0-4, 2021-05-12, -21.8, -0.6188, 99.5
0-4, 2021-05-13, -19.8, -0.5642, 96.7
0-4, 2021-05-14, -21.4, -0.6073, 90.7
0-4, 2021-05-15, -23.6, -0.6719, 83.6
0-4, 2021-05-16, -28.5, -0.8098, 77.4
0-4, 2021-05-17, -29.4, -0.8349, 75.7
0-4, 2021-05-18, -28.9, -0.8227, 73.9
0-4, 2021-05-19, -29.5, -0.8378, 70
0-4, 2021-05-20, -32.7, -0.9296, 64
0-4, 2021-05-21, -29.1, -0.8277, 61.6
0-4, 2021-05-22, -21.6, -0.6138, 62
0-4, 2021-05-23, -17.1, -0.4867, 60.3
0-4, 2021-05-24, -17.4, -0.4953, 58.2
0-4, 2021-05-25, -18.4, -0.5233, 55.5
0-4, 2021-05-26, -23.3, -0.6626, 46.7
0-4, 2021-05-27, -21.4, -0.6073, 42.7
0-4, 2021-05-28, -19.8, -0.5628, 41.8
0-4, 2021-05-29, -23.7, -0.6748, 38.3
0-4, 2021-05-30, -24.2, -0.6892, 36
0-4, 2021-05-31, -22.3, -0.6339, 35.9
0-4, 2021-06-01, -18.9, -0.537, 36.7
0-4, 2021-06-02, -7.9, -0.224, 38.9
0-4, 2021-06-03, -5.4, -0.1536, 37.3
0-4, 2021-06-04, -9, -0.2548, 32.8
0-4, 2021-06-05, -8.8, -0.2491, 29.6
0-4, 2021-06-06, -8.7, -0.2484, 27.3
0-4, 2021-06-07, -9.9, -0.2828, 26
0-4, 2021-06-08, -12.1, -0.3431, 24.6
0-4, 2021-06-09, -17.1, -0.4867, 21.7
0-4, 2021-06-10, -18.3, -0.5205, 19
0-4, 2021-06-11, -15, -0.4264, 17.8
0-4, 2021-06-12, -12.6, -0.3582, 17
0-4, 2021-06-13, -11.2, -0.318, 16.1
0-4, 2021-06-14, -10.4, -0.2958, 15.6
0-4, 2021-06-15, -9.3, -0.2656, 15.2
0-4, 2021-06-16, -7.3, -0.2082, 14.4
0-4, 2021-06-17, -5.7, -0.163, 13.2
0-4, 2021-06-18, -6.2, -0.1766, 11.6
0-4, 2021-06-19, -6.2, -0.1766, 10.8
0-4, 2021-06-20, -6.3, -0.1802, 9.8
0-4, 2021-06-21, -5.9, -0.1687, 9.7
0-4, 2021-06-22, -5.9, -0.168, 9.3
0-4, 2021-06-23, -6.1, -0.1744, 8.3
0-4, 2021-06-24, -5.9, -0.1665, 7.4
0-4, 2021-06-25, -4.1, -0.117, 7.5
0-4, 2021-06-26, -3.8, -0.1077, 7
0-4, 2021-06-27, -3.1, -0.0869, 6.7
0-4, 2021-06-28, -3.2, -0.0897, 6.5
0-4, 2021-06-29, -3.1, -0.089, 6.2
0-4, 2021-06-30, -2.4, -0.0682, 5.9
0-4, 2021-07-01, -1.5, -0.0424, 5.9
0-4, 2021-07-02, -2.3, -0.0653, 5.2
0-4, 2021-07-03, -1.9, -0.0546, 5
0-4, 2021-07-04, -2.1, -0.061, 4.6
0-4, 2021-07-05, -2.1, -0.061, 4.4
0-4, 2021-07-06, -2, -0.0567, 4.2
0-4, 2021-07-07, -1.7, -0.0495, 4.1
0-4, 2021-07-08, -2, -0.0581, 3.8
0-4, 2021-07-09, -1.3, -0.038, 3.9
0-4, 2021-07-10, -1.1, -0.0316, 3.9
0-4, 2021-07-11, -0.1, -0.0029, 4.5
0-4, 2021-07-12, 0.2, 0.0045, 4.5
0-4, 2021-07-13, 0.5, 0.0143, 4.7
0-4, 2021-07-14, 1, 0.0309, 5.2
0-4, 2021-07-15, 1.8, 0.0527, 5.6
0-4, 2021-07-16, 1.9, 0.0557, 5.7
0-4, 2021-07-17, 2.4, 0.0715, 6.3
0-4, 2021-07-18, 1.8, 0.0549, 6.3
0-4, 2021-07-19, 2.1, 0.0625, 6.6
0-4, 2021-07-20, 2.3, 0.0677, 7
0-4, 2021-07-21, 1.7, 0.0512, 6.9
0-4, 2021-07-22, 1.4, 0.0429, 7
0-4, 2021-07-23, 1.6, 0.0489, 7.4
0-4, 2021-07-24, 1.8, 0.0549, 8.2
0-4, 2021-07-25, 2.5, 0.0745, 8.8
0-4, 2021-07-26, 2.3, 0.0677, 8.9
0-4, 2021-07-27, 2, 0.0587, 8.9
